regNum;classCode;professor;fullTitle;dept;dNum;titleString;day;time1;time2;location;building;room;credit;enrollment;available;fyReservedSeats;max;distributions;distCode;distDescription;prerequisites;description;waitlistType;firstComeFirstServe;waitlistNotes
13992;CLCV 214 01;;CLCV 214 Bronze Age Greece: Archaeology and Legend;CLCV;214;Bronze Age Greece: Archaeology and Legend;T;02:50 pm;04:00 pm;Pendleton Hall East-139;Pendleton Hall East;139;1;15;5;N/A;20;;HS;SBA;None;The legends of the Trojan War, the lost city of Atlantis, and the labyrinth of the Minotaur all represent Greek writers' attempt to understand the distant past.&nbsp| Archaeologists have also used these ancient narratives to understand the discoveries of Bronze Age Greece:&nbsp| how kingdoms functioned, the nature of interaction between neighboring societies, and the collapse of civilizations.&nbsp| This course includes written accounts, material evidence, and visual representations, as it surveys the cultures of Mycenaean Greece and Minoan Crete.&nbsp| The archaeological evidence of settlements, sanctuaries, and cemeteries will be contextualized through the detailed study of administrative records written on clay tablets and artistic representations, especially wall-paintings and luxury arts. Students will connect this varied evidence to chronological&nbsp|and cultural contexts through diverse technologies, and&nbsp|will work extensively&nbsp|with digital applications to map and represent the ancient world.;;;
13990;CLCV 230 01;;CLCV 230 War: From Troy to Baghdad;CLCV;230;War: From Troy to Baghdad;Th;06:00 pm;08:30 pm;Founders Hall-319;Founders Hall;319;1;22;3;N/A;25;;HS;LL;None;War is undoubtedly bad. But human beings have always practiced war. Indeed, war preceded history itself by tens of thousands of years&mdash|if by history we mean the written inquiry into the past. But what causes wars? How have wars been justified historically? How are wars won and lost? What are their effects? In this class, we examine a series of case studies in warfare, including the Trojan War, the Peloponnesian War, and the Roman Punic Wars. We will read classic accounts of warfare and theoretical literature about tactics, strategy, and logistics, and also will analyze how war is represented in other media, such as art and film.;;;
14147;CLCV 330 01;;CLCV 330 War: From Troy to Baghdad;CLCV;330;War: From Troy to Baghdad;Th;06:00 pm;08:30 pm;Founders Hall-319;Founders Hall;319;1;22;3;N/A;25;;HS;LL;Permission of the instructor required.;War is undoubtedly bad. But human beings have always practiced war. Indeed, war preceded history itself by tens of thousands of years&mdash|if by history we mean the written inquiry into the past. But what causes wars? How have wars been justified historically? How are wars won and lost? What are their effects? In this class, we examine a series of case studies in warfare, including the Trojan War, the Peloponnesian War, and the Roman Punic Wars. We will read classic accounts of warfare, theoretical literature about tactics, strategy, and logistics, and also will analyze how war is represented in other media, such as art and film.;;;
12857;CLSC 214 01;;CLSC 214 Evolution and Human Behavior;CLSC;214;Evolution and Human Behavior;TF;08:30 am;09:40 am;Science Center-274;Science Center;274;1;25;5;N/A;30;;EC;SBA;PSYC 101 or NEUR 100, AP score of 5 on the Psychology AP exam, or a score of 5, 6, or 7 on the Higher Level IB exam,or permission of the instructor.;Evolutionary Psychology is the scientific study of human nature as shaped by natural selection. It is grounded in evolutionary biology and the psychological sciences with connections to disciplines ranging from neuroscience to anthropology and economics. Topics covered will include adaptive solutions to major life challenges including survival, mating, family relations, and group living (e.g., cooperation, aggression, and status).;;;
13991;CLSC 300 01;;CLSC 300 Seminar: Topics in Cognitive and Linguistic Sciences;CLSC;300;Seminar: Topics in Cognitive and Linguistic Sciences;W;09:50 am;12:20 pm;Science Center-450;Science Center;450;1;17;0;N/A;15;;;Social and Behavioral Analysis or Epistemology and Cognition;Open to juniors and seniors who have taken one of PSYC 214, PSYC 215, CLSC/PSYC 216, PSYC 217, PSYC 218, PSYC 219, LING 114, PHIL 215, or CS 111, or permission of the instructor.;<strong>Topic for 2016-17 How We Choose </strong>|Every day we make many choices. Some of these choices are trivial but some can have profound effects on our lives. In this interdisciplinary course, we will investigate how individuals make choices, examining processes of decision-making that are often intuitive and irrational. Topics include biases that lead to poor choices, loss aversion, sunk costs, risk-taking, impulsiveness, moral choice, and group decision-making.[|];;;
13149;CPLT 113 01;;CPLT 113 Studies in Fiction;CPLT;113;Studies in Fiction;MTh;11:10 am;12:20 pm;Pendleton Hall East-239;Pendleton Hall East;239;1;34;26;N/A;60;;LL;Language and Literature;None;<strong>Topic for 2016-17: Beyond Borders: Writers of Color Across the Globe​|</strong>|This course takes a whirlwind tour of the world through the imaginative literature of writers of color across the world. Although each work will provide a distinct and exhilarating experience, a number of overlapping threads will connect the works in various ways: generational change and conflict amidst cross-cultural encounters| evolving ideas of love and identity| the persistence of suffering, among others. The syllabus will likely include the following works: Chinua Achebe's Things Fall Apart</em>| Gabriel Garcia Marquez's One Hundred Years of Solitude</em>| Haruki Murakami's Japanese love song to youth and the Beatles, Norwegian Wood</em>| Marjane Satrapi's graphic novel of an Iranian childhood, Persepolis</em>| Nu Nu Yi 's Burmese tale of irregular eroticism, Smile as they Bow</em>| the Indian writer Arundhati Roy's God of Small Things</em>, and Lola Shoneyin's comic but unsettling novel of polygamy in Nigeria, The Secret Lives of Baba Segi's Wives</em>.;;;
14150;CPLT 180 01;;CPLT 180 What is World Literature?;CPLT;180;What is World Literature?;MTh;11:10 am;12:20 pm;Founders Hall-102;Founders Hall;102;1;9;51;N/A;60;;LL;Language and Literature;None;"World Literature&rdquo| views a literary work as the product of local culture, then of regional or national culture, and finally of global culture. Critics of world literature argue that a text&rsquo|s richness may be lost in translation, that too often a privileged Western literary tradition forces &ldquo|other&rdquo| literatures into a relationship of belatedness and inferiority, and that world literature leads to the globalization of culture&mdash|and as the global language becomes predominantly English, the world of literature will be known through that single language alone. This course offers an opportunity to not only read rich and exciting literary texts from ancient eras to the contemporary moment but also after reading key critical essays that defend and critique &ldquo|World Literature&rdquo| to reflect on the cultural politics that directly or indirectly determines who reads what. Likely texts among others:&nbsp|The Homeric Hymn to Demeter|&nbsp|</em>Ovid,&nbsp|Metamorphoses</em>| Murasaki,&nbsp|The Tale of the Genji</em>| Qu,&nbsp|The Lament</em>| Poe,&nbsp|Tales</em>| Dove,&nbsp|Mother Love</em>| Akutagawa,&nbsp|Stories</em>| Soyinka,&nbsp|Ak&eacute|</em>| Ma,&nbsp|Red Dust</em>| Spivak, &ldquo|Crossing Borders&rdquo|| Saussy, &ldquo|Exquisite Cadavers Stitched from Fresh Nightmares: Of Memes, Hives, and Selfish Genes&rdquo|| Cao, &ldquo|Cross-Civilization Variation Theory.";;;
13826;CPLT 209 01;;CPLT 209 Literature On the Brain: Introduction to Cognitive Poetics;CPLT;209;Literature On the Brain: Introduction to Cognitive Poetics;MTh;09:50 am;11:00 am;Founders Hall-307;Founders Hall;307;1;25;5;N/A;30;;EC;LL;None;What happens to your brain when you read a poem and find yourself laughing out loud or wrinkling your nose in disgust?  What makes a story feel &ldquo|nightmarish,&rdquo| &ldquo|trancelike&rdquo| or &ldquo|dreamy&rdquo| and can we pinpoint the features that generate such impressions? Why do we care so much about characters we meet in books? Cognitive poetics is an emerging approach to literary studies that seeks to answer such questions.  It applies insights drawn from cognitive science, psychology and linguistics to literary texts to reveal how novels and poems make us feel the way they do. Each week, we will read cutting edge research in this exciting new field and ask how it helps us make sense of literary texts. These texts will range widely through different languages, cultures and times, from ancient Greek epics to contemporary science fiction. The course will appeal to students with interests in literature, linguistics, psychology, neuroscience, medicine and beyond but it requires no previous experience in any of these areas.;;;
13772;CPLT 236 01;;CPLT 236 The Girl in Modern East Asian Culture;CPLT;236;The Girl in Modern East Asian Culture;TF;01:30 pm;02:40 pm;Jewett Art Center-450;Jewett Art Center;450;1;23;2;N/A;25;;ARS;LL;None;&nbsp|In East Asia, the rise of the girl in literary and popular culture coincides with the appearance of modernity itself. Beginning with the 'modern girl, we move chronologically, exploring coming-of-age tropes in East Asian fiction, manga, anime and film. How does the objectification of the adolescent girl illuminate issues around ethnicity, national identity, sexuality, even globalization? What national anxieties hover around girls' bodies? We read texts in English translation and explore models of female development that might aid us in our exploration of this cultural phenomenon. Secondary readings include works by Sigmund Freud, Julia Kristeva, Marianne Hirsch, Carol Gilligan, Elizabeth Grosz, among others.;;;
14152;CPLT 275 01;;CPLT 275 Translation and the Multilingual World;CPLT;275;Translation and the Multilingual World;MTh;02:50 pm;04:00 pm;Pendleton Hall East-349;Pendleton Hall East;349;1;17;13;N/A;30;;LL;Language and Literature;One course in literature (in any language) or permission of the instructor.Competence in a language or languages other than English is useful but not necessary. Open to students who have taken WRIT 118/ENG 118.;A study of translation in theory and in practice, in its literal and metaphorical senses alike, and of the multilingual world in which translation takes place. Topics: translation of literary texts, translation of sacred texts, the history and politics of translation, the lives of translators, translation and gender, machine translation, adaptation as translation. Students taking the course at the 300 level will do a substantial independent project: a translation, a scholarly inquiry, a combination of the two.;;;
14153;CPLT 375 01;;CPLT 375 Translation and the Multilingual World;CPLT;375;Translation and the Multilingual World;MTh;02:50 pm;04:00 pm;Pendleton Hall East-349;Pendleton Hall East;349;1;17;13;N/A;30;;LL;Language and Literature;One course in literature (in any language) or permission of the instructor.Competence in a language or languages other than English is useful but not necessary. Open to students who have taken WRIT 118/ENG 118.;A study of translation in theory and in practice, in its literal and metaphorical senses alike, and of the multilingual world in which translation takes place. Topics: translation of literary texts, translation of sacred texts, the history and politics of translation, the lives of translators, translation and gender, machine translation, adaptation as translation. Students taking the course at the 300 level will do a substantial independent project: a translation, a scholarly inquiry, a combination of the two.;;;
