regNum;classCode;fullTitle;dept;dNum;titleString;day;time1;time2;location;building;room;credit;enrollment;available;fyReservedSeats;max;distributions;distCode;distDescription;prerequisites;description;waitlistType;firstComeFirstServe;waitlistNotes
11404;HNUR 201 01;HNUR 201 Intermediate Hindi/Urdu;HNUR;201;Intermediate Hindi/Urdu;MTh;08:30 am;09:40 am;Founders Hall-120;Founders Hall;120;1;8;4;N/A;12;;;None;HNUR 101-HNUR 102 or equivalent.;Intermediate Hindi/Urdu will build on the reading, writing, and speaking skills acquired in Introductory Hindi/Urdu (HNUR 101-HNUR 102). The readings, drawn from simple literary texts as well as from social and journalistic writings, will reinforce the grammar learned in the introductory course and introduce new grammar topics. The writing exercises&mdash|mainly in essay formats&mdash|will stress usage of idioms and sentence constructions by students. The class will be conducted in Hindi/Urdu with a part of every class dedicated to conversation on the theme of the day in the language.;;;
10938;ITAS 101 01;ITAS 101 Elementary Italian;ITAS;101;Elementary Italian;MWTh;08:30 am;09:40 am;Founders Hall-319;Founders Hall;319;1;0;20;N/A;20;;;None;None;These courses focus on the development of basic language skills through the study of grammar. Viewing of language video programs, television programs, and films| listening to traditional and modern songs| and reading of passages and short stories, writing of compositions and oral presentations on cultural topics offer an introduction to Italy and its culture. Three periods.;;;
10939;ITAS 101 02;ITAS 101 Elementary Italian;ITAS;101;Elementary Italian;TWF;11:10 am;12:20 pm;Green Hall-428;Green Hall;428;1;1;19;N/A;20;;;None;None;These courses focus on the development of basic language skills through the study of grammar. Viewing of language video programs, television programs, and films| listening to traditional and modern songs| and reading of passages and short stories, writing of compositions and oral presentations on cultural topics offer an introduction to Italy and its culture. Three periods.;;;
11246;ITAS 103 01;ITAS 103 Intensive Elementary Italian;ITAS;103;Intensive Elementary Italian;MWTh;04:10 pm;05:20 pm;Green Hall-130;Green Hall;130;1.25;5;15;N/A;20;;;None;None;Covering the same material as ITAS 101 and ITAS 102, this "blended" course meets <strong>three times a week</strong> and includes a substantial amount of work online outside the three class periods.&nbsp| Through the daily practice and reinforcement of the four skills (speaking, listening, reading, and writing) students will reach an intermediate level mastery of the Italian language and a basic understanding of modern Italian society in one semester.&nbsp| Methods employed include in-class conversation and role-playing activities, as well as the latest technology in online learning.;;;
14042;ITAS 104 01;ITAS 104 First-Year Seminar: The Cities of Italy: An Introduction to Italian Culture (in English);ITAS;104;First-Year Seminar: The Cities of Italy: An Introduction to Italian Culture (in English);TF;09:50 am;11:00 am;Green Hall-136C;Green Hall;136C;1;5;10;N/A;15;;LL;Language and Literature;None. Open to first-year students only.;This seminar is dedicated to the representation of Italian cities in Italian literature, art, and cinema from the Middle Ages to the twenty-first century. By presenting cities as spatial narratives, we will introduce students to some of the most important moments in Italian history and will invite them to examine the representation of urban landscape as a privileged vantage point to understand Italian culture. The seminar is designed to introduce students to the field of Italian Studies and to provide them with a solid background in Italian history and culture.;;;
10940;ITAS 201 01;ITAS 201 Intermediate Italian;ITAS;201;Intermediate Italian;MWTh;09:50 am;11:00 am;Founders Hall-319;Founders Hall;319;1;8;8;N/A;16;;;None;ITAS 101- ITAS 102, or ITAS 103.;ITAS 201-ITAS 202. The aim of these courses is to develop students&apos| fluency in spoken and written Italian. The reading of short stories, articles from Italian newspapers, and selected texts on Italian culture as well as the writing of compositions are used to promote critical and analytical skills. Listening is practiced through the viewing of Italian films. Both reading and listening activities are followed by in-class discussions. Three periods.;;;
14041;ITAS 201 02;ITAS 201 Intermediate Italian;ITAS;201;Intermediate Italian;TWF;08:30 am;09:40 am;Founders Hall-423;Founders Hall;423;1;8;8;N/A;16;;;None;ITAS 101- ITAS 102, or ITAS 103.;ITAS 201-ITAS 202. The aim of these courses is to develop students&apos| fluency in spoken and written Italian. The reading of short stories, articles from Italian newspapers, and selected texts on Italian culture as well as the writing of compositions are used to promote critical and analytical skills. Listening is practiced through the viewing of Italian films. Both reading and listening activities are followed by in-class discussions. Three periods.;;;
14043;ITAS 270 01;ITAS 270 Italy in the Twenty-First Century;ITAS;270;Italy in the Twenty-First Century;TF;08:30 am;09:40 am;Pendleton Hall East-351;Pendleton Hall East;351;1;7;8;N/A;15;;LL;Language and Literature;ITAS 202, ITAS 203, or equivalent or permission of instructor;The course is designed to introduce students to the literature, film, politics, history and social issues of twenty-first century Italy.  In addition to reading and viewing representative texts and films, the course will also pay close attention to contemporary events through on-line newspapers, magazines and TV channels.;;;
14045;ITAS 349 01;ITAS 349 The Function of Narrative;ITAS;349;The Function of Narrative;T;01:30 pm;04:00 pm;Green Hall-136C;Green Hall;136C;1;5;10;N/A;15;;LL;Language and Literature;ITAS 271, ITAS 272, ITAS 273, or ITAS 274 or permission of the instructor.;Beginning with Boccaccio and going on to Manzoni, Verga, and beyond, the course introduces students to the major figures of the Italian narrative tradition. We then go on to study twentieth-century narrative texts, all the time seeking answers to the question of why narrative is such a fundamental human need. Why, for example, do we narrate our experience of life and the sense we have of ourselves, even in the form of diaries? Do the stories we tell faithfully reflect reality or do they create it? The course concludes with a reflection on narrative technique in cinema illustrated by the films of Antonioni. Other authors to be studied may include Calvino, Ceresa, Rasy, Pasolini, Celati, and Benni.;;;
10201;JPN 101 01;JPN 101 Beginning Japanese;JPN;101;Beginning Japanese;MTThF;08:30 am;09:40 am;Green Hall-236B;Green Hall;236B;1.25;5;10;N/A;15;;;None;None;Introduction to the modern standard Japanese language. Emphasis on developing proficiency in listening, speaking, reading, and writing, using basic expressions and sentence patterns. Four 70-minute classes plus one blended learning session.;;;
10202;JPN 101 02;JPN 101 Beginning Japanese;JPN;101;Beginning Japanese;MTThF;09:50 am;11:00 am;Green Hall-236B;Green Hall;236B;1.25;3;12;N/A;15;;;None;None;Introduction to the modern standard Japanese language. Emphasis on developing proficiency in listening, speaking, reading, and writing, using basic expressions and sentence patterns. Four 70-minute classes plus one blended learning session.;;;
10203;JPN 201 01;JPN 201 Intermediate Japanese;JPN;201;Intermediate Japanese;MTThF;11:10 am;12:20 pm;Green Hall-236B;Green Hall;236B;1.25;14;1;N/A;15;;;None;JPN 101-JPN 102 or placement by the department.;Continuation of JPN 101-JPN 102. The first semester will emphasize further development of listening and speaking skills with more complex language structures as well as proficiency in reading and writing. The second semester will emphasize reading and writing skills. Four 70-minute classes plus one blended learning session.;;;
