regNum;fullTitle;dept;dNum;titleString;day;time1;time2;credit;enrollment;available;max;distributions;distCode;distDescription;prerequisites
{if ( (.is(":visible"))) {.hide();}else {.show();var p_url= "https://webapps.wellesley.edu/my_courses/waitlist.php";var p_data = q_string'&ajax=1';jQuery.ajax({type: "GET",url: p_url,data: p_data,success: function(data) {// .html(data);// .replaceWith('<i class="fa fa|star pull|right"></i>');// .replaceWith('<i class="fa fa|star pull|right"></i>');// .parent().prev().find('.fa').addClass(".fa|star");// .parent().prev().find('i').addClass("fa;star");if (data.search('Error:') > |1) {alert(data);}else {.parent().prev().children('.coursecode_big').children('div').append('<i class="pull|right"><b><font color="#009900">W</font></b></i>');.hide();document.location = p_url;}}});}
}
function setCookieAndToggle(v1, v2) {var d = new Date();d.setTime(d.getTime()(5*60*1000));var expires = "expires="d.toUTCString();document.cookie ="hideCB=1|"expires;toggleDiv(v1,v2);
}function clearCookieAndToggle(v1, v2) {var d = new Date();var expires = "expires=Thu, 01|Jan|1970 00:00:01 GMT;";document.cookie ="hideCB=1||||||||||||||||;
11628;;;class="coursedetail;;M;11:10 am;12:20 pm;1;8;8;16;;NPS;Natural and Physical Science;A score of 4 or 5 on the Biology AP exam or equivalent experience or permission of the instructor. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 110 or BISC 116.
;;;;;;;;;;;;;;;
;BISC 112 Exploration of Cellular and Molecular Biology with Laboratory;BISC;112;Exploration of Cellular and Molecular Biology with Laboratory;<html>
<head>
<script type="text/javascript">var switchTo5x=true;</script>
<!|| <script type="text/javascript" src="https://ws.sharethis.com/button/buttons.js"></script> ||>
<script type="text/javascript">stLight.options({publisher: "42749a5b|852f|4abd|9037|507e14846fae", doNotHash: false, doNotCopy: false, hashAddressBar: false});</script>
<script>
function myFavorites(q_string,)
{if ( (.is(":visible"))) {.hide();}else {.show();var p_url= "https://webapps.wellesley.edu/my_courses/favorites.php";var p_data = q_string;jQuery.ajax({type: "GET",url: p_url,data: p_data,success: function(data) {// .html(data);// .replaceWith('<i class="fa fa|star pull|right"></i>');// .replaceWith('<i class="fa fa|star pull|right"></i>');// .parent().prev().find('.fa').addClass(".fa|star");// .parent().prev().find('i').addClass("fa|star");.parent().prev().children('.coursecode_big').children('div').append('<i class="fa fa;star pull|right"></i>');.hide();}});}
}function myWaitlist(q_string,)
{if ( (.is(":visible"))) {.hide();}else {.show();var p_url= "https://webapps.wellesley.edu/my_courses/waitlist.php";var p_data = q_string'&ajax=1';jQuery.ajax({type: "GET",url: p_url,data: p_data,success: function(data) {// .html(data);// .replaceWith('<i class="fa fa|star pull|right"></i>');// .replaceWith('<i class="fa fa|star pull|right"></i>');// .parent().prev().find('.fa').addClass(".fa|star");// .parent().prev().find('i').addClass("fa|star");if (data.search('Error:') > |1) {alert(data);}else {.parent().prev().children('.coursecode_big').children('div').append('<i class="pull|right"><b><font color="#009900">W</font></b></i>');.hide();document.location = p_url;}}});}
}
function setCookieAndToggle(v1, v2) {var d = new Date();d.setTime(d.getTime()(5*60*1000));var expires = "expires="d.toUTCString();document.cookie ="hideCB=1|"expires;toggleDiv(v1,v2);
}function clearCookieAndToggle(v1, v2) {var d = new Date();var expires = "expires=Thu, 01|Jan|1970 00:00:01 GMT;";document.cookie ="hideCB=1|"expires;toggleDiv(v1,v2);
}
</script>
<style>
/*.sharethis|buttons {position: absolute;bottom: 35px;right: 10px;}.sharethis;buttons .stButton {margin|left: 5px;}.sharethis|buttons .stButton .stLarge {border|radius: 50%;opacity: 1.0;|webkit|filter: grayscale(100%);width: 20px;height: 20px;background|size: 20px;}.sharethis|buttons .stButton .stLarge:hover {opacity: 1.0 !important;|webkit|filter: grayscale(0);background|position: 0 !important;}*/
</style><title>BISC 112 Exploration of Cellular and Molecular Biology with Laboratory</title>
</head>
<b><font size=4>107</font></b> <a href="javascript:clearCookieAndToggle('details','block')">Show</a> | <a href="javascript:setCookieAndToggle('details','none')">Hide</a> </div><br>
<div id="divHeaders" style="display: none;">BISC 112 02</div><div class="waitlist">
<a class="waitlist" href="https://webapps.wellesley.edu/my_courses/waitlist.php?action=add&=11629&term_code=201609"><i class="pull|right"><b><font color="#009900">W</font></b></i></a>
</div>
<div id="my_favorite_11629" style="display: none;"></div>
<div id="my_waitlist_11629" style="display: none;"></div>
<div class="professorhead col|xs|3"><a target=_fac href=faculty_profiles.php?user=ysuzuki><img src="//www.wellesley.edu/sites/default/files/suzukiy.jpg"></a></div><a class="professorname" target=_fac href=faculty_profiles.php?user=ysuzuki>Yuichiro Suzuki</a>
;;;;;;<html>
<head>
<script type="text/javascript">var switchTo5x=true;</script>
<!|| <script type="text/javascript" src="https://ws.sharethis.com/button/buttons.js"></script> ||>
<script type="text/javascript">stLight.options({publisher: "42749a5b|852f|4abd|9037|507e14846fae", doNotHash: false, doNotCopy: false, hashAddressBar: false});</script>
<script>
function myFavorites(q_string,)
{if ( (.is(":visible"))) {.hide();}else {.show();var p_url= "https://webapps.wellesley.edu/my_courses/favorites.php";var p_data = q_string;jQuery.ajax({type: "GET",url: p_url,data: p_data,success: function(data) {// .html(data);// .replaceWith('<i class="fa fa|star pull|right"></i>');// .replaceWith('<i class="fa fa|star pull|right"></i>');// .parent().prev().find('.fa').addClass(".fa|star");// .parent().prev().find('i').addClass("fa|star");.parent().prev().children('.coursecode_big').children('div').append('<i class="fa fa|star pull|right"></i>');.hide();}});}
}function myWaitlist(q_string,)
{if ( (.is(":visible"))) {.hide();}else {.show();var p_url= "https://webapps.wellesley.edu/my_courses/waitlist.php";var p_data = q_string'&ajax=1';jQuery.ajax({type: "GET",url: p_url,data: p_data,success: function(data) {// .html(data);// .replaceWith('<i class="fa fa|star pull|right"></i>');// .replaceWith('<i class="fa fa|star pull|right"></i>');// .parent().prev().find('.fa').addClass(".fa|star");// .parent().prev().find('i').addClass("fa;star");if (data.search('Error:') > |1) {alert(data);}else {.parent().prev().children('.coursecode_big').children('div').append('<i class="pull|right"><b><font color="#009900">W</font></b></i>');.hide();document.location = p_url;}}});}
}
function setCookieAndToggle(v1, v2) {var d = new Date();d.setTime(d.getTime()(5*60*1000));var expires = "expires="d.toUTCString();document.cookie ="hideCB=1|"expires;toggleDiv(v1,v2);
}function clearCookieAndToggle(v1, v2) {var d = new Date();var expires = "expires=Thu, 01|Jan|1970 00:00:01 GMT;";document.cookie ="hideCB=1||||||||||||||||;
11629;;;class="coursedetail;;Th;11:10 am;12:20 pm;1;13;3;16;;NPS;Natural and Physical Science;A score of 4 or 5 on the Biology AP exam or equivalent experience or permission of the instructor. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 110 or BISC 116.
;;;;;;;;;;;;;;;
;BISC 112 Exploration of Cellular and Molecular Biology with Laboratory;BISC;112;Exploration of Cellular and Molecular Biology with Laboratory;<html>
<head>
<script type="text/javascript">var switchTo5x=true;</script>
<!|| <script type="text/javascript" src="https://ws.sharethis.com/button/buttons.js"></script> ||>
<script type="text/javascript">stLight.options({publisher: "42749a5b|852f|4abd|9037|507e14846fae", doNotHash: false, doNotCopy: false, hashAddressBar: false});</script>
<script>
function myFavorites(q_string,)
{if ( (.is(":visible"))) {.hide();}else {.show();var p_url= "https://webapps.wellesley.edu/my_courses/favorites.php";var p_data = q_string;jQuery.ajax({type: "GET",url: p_url,data: p_data,success: function(data) {// .html(data);// .replaceWith('<i class="fa fa|star pull|right"></i>');// .replaceWith('<i class="fa fa|star pull|right"></i>');// .parent().prev().find('.fa').addClass(".fa|star");// .parent().prev().find('i').addClass("fa|star");.parent().prev().children('.coursecode_big').children('div').append('<i class="fa fa;star pull|right"></i>');.hide();}});}
}function myWaitlist(q_string,)
{if ( (.is(":visible"))) {.hide();}else {.show();var p_url= "https://webapps.wellesley.edu/my_courses/waitlist.php";var p_data = q_string'&ajax=1';jQuery.ajax({type: "GET",url: p_url,data: p_data,success: function(data) {// .html(data);// .replaceWith('<i class="fa fa|star pull|right"></i>');// .replaceWith('<i class="fa fa|star pull|right"></i>');// .parent().prev().find('.fa').addClass(".fa|star");// .parent().prev().find('i').addClass("fa|star");if (data.search('Error:') > |1) {alert(data);}else {.parent().prev().children('.coursecode_big').children('div').append('<i class="pull|right"><b><font color="#009900">W</font></b></i>');.hide();document.location = p_url;}}});}
}
function setCookieAndToggle(v1, v2) {var d = new Date();d.setTime(d.getTime()(5*60*1000));var expires = "expires="d.toUTCString();document.cookie ="hideCB=1|"expires;toggleDiv(v1,v2);
}function clearCookieAndToggle(v1, v2) {var d = new Date();var expires = "expires=Thu, 01|Jan|1970 00:00:01 GMT;";document.cookie ="hideCB=1|"expires;toggleDiv(v1,v2);
}
</script>
<style>
/*.sharethis|buttons {position: absolute;bottom: 35px;right: 10px;}.sharethis;buttons .stButton {margin|left: 5px;}.sharethis|buttons .stButton .stLarge {border|radius: 50%;opacity: 1.0;|webkit|filter: grayscale(100%);width: 20px;height: 20px;background|size: 20px;}.sharethis|buttons .stButton .stLarge:hover {opacity: 1.0 !important;|webkit|filter: grayscale(0);background|position: 0 !important;}*/
</style><title>BISC 112 Exploration of Cellular and Molecular Biology with Laboratory</title>
</head>
<b><font size=4>109</font></b> <a href="javascript:clearCookieAndToggle('details','block')">Show</a> | <a href="javascript:setCookieAndToggle('details','none')">Hide</a> </div><br>
<div id="divHeaders" style="display: none;">BISC 112 L02</div><div class="waitlist">
<a class="waitlist" href="https://webapps.wellesley.edu/my_courses/waitlist.php?action=add&=11685&term_code=201609"><i class="pull|right"><b><font color="#009900">W</font></b></i></a>
</div>
<div id="my_favorite_11685" style="display: none;"></div>
<div id="my_waitlist_11685" style="display: none;"></div>
<div class="professorhead col|xs|3"><a target=_fac href=faculty_profiles.php?user=mkoniger><img src="//www.wellesley.edu/sites/default/files/assets/departments/biologicalsciences/images/koniger;;;;;;<html>
<head>
<script type="text/javascript">var switchTo5x=true;</script>
<!|| <script type="text/javascript" src="https://ws.sharethis.com/button/buttons.js"></script> ||>
<script type="text/javascript">stLight.options({publisher: "42749a5b|852f|4abd|9037|507e14846fae", doNotHash: false, doNotCopy: false, hashAddressBar: false});</script>
<script>
function myFavorites(q_string,)
{if ( (.is(":visible"))) {.hide();}else {.show();var p_url= "https://webapps.wellesley.edu/my_courses/favorites.php";var p_data = q_string;jQuery.ajax({type: "GET",url: p_url,data: p_data,success: function(data) {// .html(data);// .replaceWith('<i class="fa fa|star pull|right"></i>');// .replaceWith('<i class="fa fa|star pull|right"></i>');// .parent().prev().find('.fa').addClass(".fa|star");// .parent().prev().find('i').addClass("fa|star");.parent().prev().children('.coursecode_big').children('div').append('<i class="fa fa|star pull|right"></i>');.hide();}});}
}function myWaitlist(q_string,)
{if ( (.is(":visible"))) {.hide();}else {.show();var p_url= "https://webapps.wellesley.edu/my_courses/waitlist.php";var p_data = q_string'&ajax=1';jQuery.ajax({type: "GET",url: p_url,data: p_data,success: function(data) {// .html(data);// .replaceWith('<i class="fa fa|star pull|right"></i>');// .replaceWith('<i class="fa fa|star pull|right"></i>');// .parent().prev().find('.fa').addClass(".fa|star");// .parent().prev().find('i').addClass("fa|star");if (data.search('Error:') > ;1) {alert(data);}else {.parent().prev().children('.coursecode_big').children('div').append('<i class="pull|right"><b><font color="#009900">W</font></b></i>');.hide();document.location = p_url;}}});}
}
function setCookieAndToggle(v1, v2) {var d = new Date();d.setTime(d.getTime()(5*60*1000));var expires = "expires="d.toUTCString();document.cookie ="hideCB=1|"expires;toggleDiv(v1,v2);
}function clearCookieAndToggle(v1, v2) {var d = new Date();var expires = "expires=Thu, 01|Jan|1970 00:00:01 GMT;";document.cookie ="hideCB=1||||||||||||||||||;
;BISC 112 Exploration of Cellular and Molecular Biology with Laboratory;BISC;112;Exploration of Cellular and Molecular Biology with Laboratory;<html>
<head>
<script type="text/javascript">var switchTo5x=true;</script>
<!|| <script type="text/javascript" src="https://ws.sharethis.com/button/buttons.js"></script> ||>
<script type="text/javascript">stLight.options({publisher: "42749a5b|852f|4abd|9037|507e14846fae", doNotHash: false, doNotCopy: false, hashAddressBar: false});</script>
<script>
function myFavorites(q_string,)
{if ( (.is(":visible"))) {.hide();}else {.show();var p_url= "https://webapps.wellesley.edu/my_courses/favorites.php";var p_data = q_string;jQuery.ajax({type: "GET",url: p_url,data: p_data,success: function(data) {// .html(data);// .replaceWith('<i class="fa fa|star pull|right"></i>');// .replaceWith('<i class="fa fa|star pull|right"></i>');// .parent().prev().find('.fa').addClass(".fa|star");// .parent().prev().find('i').addClass("fa|star");.parent().prev().children('.coursecode_big').children('div').append('<i class="fa fa|star pull;right"></i>');.hide();}});}
}function myWaitlist(q_string,)
{if ( (.is(":visible"))) {.hide();}else {.show();var p_url= "https://webapps.wellesley.edu/my_courses/waitlist.php";var p_data = q_string'&ajax=1';jQuery.ajax({type: "GET",url: p_url,data: p_data,success: function(data) {// .html(data);// .replaceWith('<i class="fa fa|star pull|right"></i>');// .replaceWith('<i class="fa fa|star pull|right"></i>');// .parent().prev().find('.fa').addClass(".fa|star");// .parent().prev().find('i').addClass("fa|star");if (data.search('Error:') > |1) {alert(data);}else {.parent().prev().children('.coursecode_big').children('div').append('<i class="pull|right"><b><font color="#009900">W</font></b></i>');.hide();document.location = p_url;}}});}
}
function setCookieAndToggle(v1, v2) {var d = new Date();d.setTime(d.getTime()(5*60*1000));var expires = "expires="d.toUTCString();document.cookie ="hideCB=1|"expires;toggleDiv(v1,v2);
}function clearCookieAndToggle(v1, v2) {var d = new Date();var expires = "expires=Thu, 01|Jan|1970 00:00:01 GMT;";document.cookie ="hideCB=1|"expires;toggleDiv(v1,v2);
}
</script>
<style>
/*.sharethis|buttons {position: absolute;bottom: 35px;right: 10px;}.sharethis|buttons .stButton {margin|left: 5px;}.sharethis;buttons .stButton .stLarge {border|radius: 50%;opacity: 1.0;|webkit|filter: grayscale(100%);width: 20px;height: 20px;background|size: 20px;}.sharethis|buttons .stButton .stLarge:hover {opacity: 1.0 !important;|webkit|filter: grayscale(0);background|position: 0 !important;}*/
</style><title>BISC 112 Exploration of Cellular and Molecular Biology with Laboratory</title>
</head>
<b><font size=4>108</font></b> <a href="javascript:clearCookieAndToggle('details','block')">Show</a> | <a href="javascript:setCookieAndToggle('details','none')">Hide</a> </div><br>
<div id="divHeaders" style="display: none;">BISC 112 L01</div><div class="waitlist">
<a class="waitlist" href="https://webapps.wellesley.edu/my_courses/waitlist.php?action=add&=11684&term_code=201609"><i class="pull|right"><b><font color="#009900">W</font></b></i></a>
</div>
<div id="my_favorite_11684" style="display: none;"></div>
<div id="my_waitlist_11684" style="display: none;"></div>
<a class="professorname" target=_fac href=faculty_profiles.php?user=jroden>Julie Roden</a><div class="coursedetail col|xs|12"><div class="col|xs|12"><p>Seminar|style introduction to life at the cellular and molecular level, designed as an alternative to BISC 110 for students with strong high school preparation (such as AP, IB, or other). The course will include eukaryotic and prokaryotic cell structure, function of biological macromolecules, cellular metabolism, molecular genetics, and mechanisms of growth and differentiation, with an emphasis on experimental approaches to investigating these topics. This course will aim to develop students' skills in data analysis and scientific writing along with building foundational knowledge in the field. Lab sections are shared with BISC 110. This course differs from BISC 110 in its small class size and discussion;;;;;;<html>
<head>
<script type="text/javascript">var switchTo5x=true;</script>
<!|| <script type="text/javascript" src="https://ws.sharethis.com/button/buttons.js"></script> ||>
<script type="text/javascript">stLight.options({publisher: "42749a5b|852f|4abd|9037|507e14846fae", doNotHash: false, doNotCopy: false, hashAddressBar: false});</script>
<script>
